1,-0.5,-0.00442500418284908,0.143749639391899,,,,,,,,,,,,
2,-0.49998,-0.00380000425502658,-0.0125003755092621,,,,,,,,,,,,
3,-0.49996,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
4,-0.49994,-0.00567500403849408,0.143749639391899,,,,,,,,,,,,
5,-0.49992,-0.00567500403849408,0.143749639391899,,,,,,,,,,,,
6,-0.4999,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
7,-0.49988,-0.00380000425502658,-0.0125003755092621,,,,,,,,,,,,
8,-0.49986,-0.00505000411067158,-0.168750390410423,,,,,,,,,,,,
9,-0.49984,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
10,-0.49982,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
11,-0.4998,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
12,-0.49978,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
13,-0.49976,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
14,-0.49974,-0.00567500403849408,0.143749639391899,,,,,,,,,,,,
15,-0.49972,-0.00505000411067158,-0.0125003755092621,,,,,,,,,,,,
16,-0.4997,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
17,-0.49968,-0.00380000425502658,-0.0125003755092621,,,,,,,,,,,,
18,-0.49966,-0.00505000411067158,-0.0125003755092621,,,,,,,,,,,,
19,-0.49964,-0.00317500432720408,0.143749639391899,,,,,,,,,,,,
20,-0.49962,-0.00442500418284908,0.143749639391899,,,,,,,,,,,,
21,-0.4996,-0.00505000411067158,-0.0125003755092621,,,,,,,,,,,,
22,-0.49958,-0.00567500403849408,0.143749639391899,,,,,,,,,,,,
23,-0.49956,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
24,-0.49954,-0.00567500403849408,-0.168750390410423,,,,,,,,,,,,
25,-0.49952,-0.00567500403849408,-0.0125003755092621,,,,,,,,,,,,
26,-0.4995,-0.00442500418284908,-0.0125003755092621,,,,,,,,,,,,
27,-0.49948,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
28,-0.49946,-0.00442500418284908,-0.0125003755092621,,,,,,,,,,,,
29,-0.49944,-0.00380000425502658,0.143749639391899,,,,,,,,,,,,
30,-0.49942,-0.00567500403849408,-0.0125003755092621,,,,,,,,,,,,
31,-0.4994,-0.00442500418284908,-0.0125003755092621,,,,,,,,,,,,
32,-0.49938,-0.00505000411067158,-0.0125003755092621,,,,,,,,,,,,
33,-0.49936,-0.00380000425502658,-0.0125003755092621,,,,,,,,,,,,
34,-0.49934,-0.00567500403849408,-0.0125003755092621,,,,,,,,,,,,
35,-0.49932,-0.00442500418284908,-0.0125003755092621,,,,,,,,,,,,
36,-0.4993,-0.00630000396631658,0.143749639391899,,,,,,,,,,,,
37,-0.49928,-0.00505000411067158,-0.0125003755092621,,,,,,,,,,,,
38,-0.49926,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
39,-0.49924,-0.00442500418284908,-0.0125003755092621,,,,,,,,,,,,
40,-0.49922,-0.00567500403849408,-0.0125003755092621,,,,,,,,,,,,
41,-0.4992,-0.00630000396631658,-0.0125003755092621,,,,,,,,,,,,
42,-0.49918,-0.00505000411067158,-0.0125003755092621,,,,,,,,,,,,
43,-0.49916,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
44,-0.49914,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
45,-0.49912,-0.00567500403849408,0.143749639391899,,,,,,,,,,,,
46,-0.4991,-0.00442500418284908,-0.0125003755092621,,,,,,,,,,,,
47,-0.49908,-0.00567500403849408,-0.168750390410423,,,,,,,,,,,,
48,-0.49906,-0.00567500403849408,-0.0125003755092621,,,,,,,,,,,,
49,-0.49904,-0.00505000411067158,0.143749639391899,,,,,,,,,,,,
50,-0.49902,-0.00567500403849408,-0.0125003755092621,,,,,,,,,,,,
